Vehicle Style,Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,highway MPG,city mpg,Popularity,MSRP
Sedan,Cadillac,Catera,2000,regular unleaded,200,6,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,23,16,1624,2103
Sedan,Cadillac,Catera,2000,regular unleaded,200,6,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,23,16,1624,2241
Sedan,Cadillac,Catera,2001,premium unleaded (required),200,6,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,22,16,1624,31305
Sedan,Cadillac,CT6,2016,premium unleaded (recommended),265,4,AUTOMATIC,rear wheel drive,4,Luxury,Large,31,22,1624,58395
Sedan,Cadillac,CT6,2016,premium unleaded (recommended),265,4,AUTOMATIC,rear wheel drive,4,Luxury,Large,31,22,1624,53495
Sedan,Cadillac,CT6,2017,premium unleaded (recommended),265,4,AUTOMATIC,rear wheel drive,4,Luxury,Large,30,22,1624,53495
Sedan,Cadillac,CT6,2017,premium unleaded (recommended),265,4,AUTOMATIC,rear wheel drive,4,Luxury,Large,30,22,1624,58395
Wagon,Cadillac,CTS Wagon,2012,regular unleaded,270,6,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,27,18,1624,39015
Wagon,Cadillac,CTS Wagon,2012,regular unleaded,270,6,AUTOMATIC,all wheel drive,4,Luxury,Midsize,26,18,1624,40915
Wagon,Cadillac,CTS Wagon,2012,regular unleaded,270,6,AUTOMATIC,all wheel drive,4,Luxury,Midsize,26,18,1624,44050
Wagon,Cadillac,CTS Wagon,2012,regular unleaded,270,6,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,27,18,1624,42150
Wagon,Cadillac,CTS Wagon,2013,regular unleaded,270,6,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,26,18,1624,42150
Wagon,Cadillac,CTS Wagon,2013,regular unleaded,270,6,AUTOMATIC,all wheel drive,4,Luxury,Midsize,26,18,1624,41105
Wagon,Cadillac,CTS Wagon,2013,regular unleaded,270,6,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,26,18,1624,39205
Wagon,Cadillac,CTS Wagon,2013,regular unleaded,270,6,AUTOMATIC,all wheel drive,4,Luxury,Midsize,26,18,1624,44050
Wagon,Cadillac,CTS Wagon,2014,regular unleaded,270,6,AUTOMATIC,all wheel drive,4,Luxury,Midsize,26,18,1624,44095
Wagon,Cadillac,CTS Wagon,2014,regular unleaded,270,6,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,26,18,1624,42195
Sedan,Cadillac,DeVille,2003,regular unleaded,275,8,AUTOMATIC,front wheel drive,4,Luxury,Large,25,16,1624,49150
Sedan,Cadillac,DeVille,2003,regular unleaded,275,8,AUTOMATIC,front wheel drive,4,Luxury,Large,25,16,1624,44400
Sedan,Cadillac,DeVille,2004,regular unleaded,275,8,AUTOMATIC,front wheel drive,4,Luxury,Large,24,16,1624,50750
Sedan,Cadillac,DeVille,2004,regular unleaded,275,8,AUTOMATIC,front wheel drive,4,Luxury,Large,24,16,1624,45600
Sedan,Cadillac,DeVille,2005,regular unleaded,275,8,AUTOMATIC,front wheel drive,4,Luxury,Large,22,15,1624,51600
Sedan,Cadillac,DeVille,2005,regular unleaded,275,8,AUTOMATIC,front wheel drive,4,Luxury,Large,22,15,1624,46430
Sedan,Cadillac,DeVille,2005,regular unleaded,275,8,AUTOMATIC,front wheel drive,4,Luxury,Large,22,15,1624,46045
Sedan,Cadillac,DTS,2009,regular unleaded,275,8,AUTOMATIC,front wheel drive,4,Luxury,Large,23,15,1624,51460
Sedan,Cadillac,DTS,2009,regular unleaded,275,8,AUTOMATIC,front wheel drive,4,Luxury,Large,23,15,1624,46280
Sedan,Cadillac,DTS,2009,regular unleaded,275,8,AUTOMATIC,front wheel drive,4,Luxury,Large,23,15,1624,49730
Sedan,Cadillac,DTS,2009,regular unleaded,292,8,AUTOMATIC,front wheel drive,4,Luxury,Large,22,15,1624,54230
Sedan,Cadillac,DTS,2009,regular unleaded,275,8,AUTOMATIC,front wheel drive,4,Luxury,Large,23,15,1624,49230
Sedan,Cadillac,DTS,2009,regular unleaded,275,8,AUTOMATIC,front wheel drive,4,Luxury,Large,23,15,1624,47625
Sedan,Cadillac,DTS,2010,premium unleaded (recommended),275,8,AUTOMATIC,front wheel drive,4,Luxury,Large,23,15,1624,46280
Sedan,Cadillac,DTS,2010,premium unleaded (recommended),275,8,AUTOMATIC,front wheel drive,4,Luxury,Large,23,15,1624,51525
Sedan,Cadillac,DTS,2010,premium unleaded (recommended),275,8,AUTOMATIC,front wheel drive,4,Luxury,Large,23,15,1624,54425
Sedan,Cadillac,DTS,2010,premium unleaded (recommended),292,8,AUTOMATIC,front wheel drive,4,Luxury,Large,22,15,1624,59475
Sedan,Cadillac,DTS,2011,premium unleaded (recommended),292,8,AUTOMATIC,front wheel drive,4,Luxury,Large,23,15,1624,59875
Sedan,Cadillac,DTS,2011,premium unleaded (recommended),275,8,AUTOMATIC,front wheel drive,4,Luxury,Large,23,15,1624,51925
Sedan,Cadillac,DTS,2011,premium unleaded (recommended),275,8,AUTOMATIC,front wheel drive,4,Luxury,Large,23,15,1624,54825
Sedan,Cadillac,DTS,2011,premium unleaded (recommended),275,8,AUTOMATIC,front wheel drive,4,Luxury,Large,23,15,1624,46680
Coupe,Cadillac,Eldorado,2000,regular unleaded,275,8,AUTOMATIC,front wheel drive,2,Luxury,Large,25,15,1624,2905
Coupe,Cadillac,Eldorado,2000,regular unleaded,300,8,AUTOMATIC,front wheel drive,2,Luxury,Large,25,15,1624,3257
Coupe,Cadillac,Eldorado,2001,regular unleaded,300,8,AUTOMATIC,front wheel drive,2,Luxury,Large,25,15,1624,44011
Coupe,Cadillac,Eldorado,2001,regular unleaded,275,8,AUTOMATIC,front wheel drive,2,Luxury,Large,25,15,1624,40436
Coupe,Cadillac,Eldorado,2002,regular unleaded,300,8,AUTOMATIC,front wheel drive,2,Luxury,Large,25,16,1624,47660
Coupe,Cadillac,Eldorado,2002,regular unleaded,300,8,AUTOMATIC,front wheel drive,2,Luxury,Large,25,16,1624,45265
Coupe,Cadillac,Eldorado,2002,regular unleaded,275,8,AUTOMATIC,front wheel drive,2,Luxury,Large,25,16,1624,42130
4dr SUV,Cadillac,Escalade ESV,2016,premium unleaded (recommended),420,8,AUTOMATIC,rear wheel drive,4,Luxury,Large,22,15,1624,75970
4dr SUV,Cadillac,Escalade ESV,2016,premium unleaded (recommended),420,8,AUTOMATIC,four wheel drive,4,Luxury,Large,21,15,1624,78570
4dr SUV,Cadillac,Escalade,2016,premium unleaded (recommended),420,8,AUTOMATIC,four wheel drive,4,Luxury,Large,21,15,1624,75570
4dr SUV,Cadillac,Escalade,2016,premium unleaded (recommended),420,8,AUTOMATIC,rear wheel drive,4,Luxury,Large,22,15,1624,72970
Sedan,Cadillac,Fleetwood,1994,regular unleaded,260,8,AUTOMATIC,rear wheel drive,4,Luxury,Large,23,15,1624,2000
Sedan,Cadillac,Fleetwood,1995,regular unleaded,260,8,AUTOMATIC,rear wheel drive,4,Luxury,Large,23,15,1624,2000
Sedan,Cadillac,Fleetwood,1996,regular unleaded,260,8,AUTOMATIC,rear wheel drive,4,Luxury,Large,24,15,1624,2158
Sedan,Cadillac,Seville,2002,regular unleaded,275,8,AUTOMATIC,front wheel drive,4,Luxury,Large,25,16,1624,44399
Sedan,Cadillac,Seville,2003,regular unleaded,275,8,AUTOMATIC,front wheel drive,4,Luxury,Large,25,16,1624,45535
Sedan,Cadillac,Seville,2004,regular unleaded,275,8,AUTOMATIC,front wheel drive,4,Luxury,Large,24,16,1624,45975
Sedan,Cadillac,Sixty Special,1993,regular unleaded,200,8,AUTOMATIC,front wheel drive,4,Luxury,Large,23,15,1624,2000
Sedan,Cadillac,STS,2010,regular unleaded,302,6,AUTOMATIC,rear wheel drive,4,Luxury,Large,27,18,1624,46845
Sedan,Cadillac,STS,2011,regular unleaded,302,6,AUTOMATIC,rear wheel drive,4,Luxury,Large,27,18,1624,47280
Convertible,Cadillac,XLR,2007,regular unleaded,320,8,AUTOMATIC,rear wheel drive,2,Luxury,Compact,24,15,1624,80655
Convertible,Cadillac,XLR,2007,regular unleaded,320,8,AUTOMATIC,rear wheel drive,2,Luxury,Compact,24,15,1624,84160
Convertible,Cadillac,XLR,2007,regular unleaded,320,8,AUTOMATIC,rear wheel drive,2,Luxury,Compact,24,15,1624,78335
Convertible,Cadillac,XLR,2008,regular unleaded,320,8,AUTOMATIC,rear wheel drive,2,Luxury,Compact,24,15,1624,80650
Convertible,Cadillac,XLR,2008,regular unleaded,320,8,AUTOMATIC,rear wheel drive,2,Luxury,Compact,24,15,1624,81855
Convertible,Cadillac,XLR,2008,regular unleaded,320,8,AUTOMATIC,rear wheel drive,2,Luxury,Compact,24,15,1624,85650
Convertible,Cadillac,XLR,2009,premium unleaded (recommended),320,8,AUTOMATIC,rear wheel drive,2,Luxury,Compact,24,15,1624,86215
Coupe,Cadillac,ATS Coupe,2016,regular unleaded,335,6,AUTOMATIC,rear wheel drive,2,"Luxury,High-Performance",Compact,30,20,1624,48675
Coupe,Cadillac,ATS Coupe,2016,regular unleaded,335,6,AUTOMATIC,rear wheel drive,2,"Luxury,High-Performance",Compact,30,20,1624,45150
Coupe,Cadillac,ATS Coupe,2016,regular unleaded,335,6,AUTOMATIC,all wheel drive,2,"Luxury,High-Performance",Compact,28,19,1624,47750
Coupe,Cadillac,ATS Coupe,2016,regular unleaded,335,6,AUTOMATIC,all wheel drive,2,"Luxury,High-Performance",Compact,28,19,1624,50675
Coupe,Cadillac,ATS Coupe,2016,regular unleaded,335,6,AUTOMATIC,all wheel drive,2,"Luxury,High-Performance",Compact,28,19,1624,51945
Coupe,Cadillac,ATS Coupe,2016,regular unleaded,335,6,AUTOMATIC,rear wheel drive,2,"Luxury,High-Performance",Compact,30,20,1624,50835
Coupe,Cadillac,ATS Coupe,2017,regular unleaded,335,6,AUTOMATIC,rear wheel drive,2,"Luxury,High-Performance",Compact,30,20,1624,49495
Coupe,Cadillac,ATS Coupe,2017,regular unleaded,335,6,AUTOMATIC,rear wheel drive,2,"Luxury,High-Performance",Compact,30,20,1624,46995
Coupe,Cadillac,ATS Coupe,2017,regular unleaded,335,6,AUTOMATIC,all wheel drive,2,"Luxury,High-Performance",Compact,27,19,1624,48995
Sedan,Cadillac,ATS,2016,regular unleaded,335,6,AUTOMATIC,rear wheel drive,4,"Luxury,High-Performance",Midsize,30,20,1624,41340
Sedan,Cadillac,ATS,2016,regular unleaded,335,6,AUTOMATIC,rear wheel drive,4,"Luxury,High-Performance",Midsize,30,20,1624,45155
Sedan,Cadillac,ATS,2016,regular unleaded,335,6,AUTOMATIC,all wheel drive,4,"Luxury,High-Performance",Midsize,28,19,1624,47155
Sedan,Cadillac,ATS,2016,regular unleaded,335,6,AUTOMATIC,rear wheel drive,4,"Luxury,High-Performance",Midsize,30,20,1624,48110
Sedan,Cadillac,ATS,2016,regular unleaded,335,6,AUTOMATIC,all wheel drive,4,"Luxury,High-Performance",Midsize,28,19,1624,43340
Sedan,Cadillac,ATS,2016,regular unleaded,335,6,AUTOMATIC,all wheel drive,4,"Luxury,High-Performance",Midsize,28,19,1624,49210
Sedan,Cadillac,ATS,2017,regular unleaded,335,6,AUTOMATIC,rear wheel drive,4,"Luxury,High-Performance",Midsize,30,20,1624,46995
Sedan,Cadillac,ATS,2017,regular unleaded,335,6,AUTOMATIC,rear wheel drive,4,"Luxury,High-Performance",Midsize,30,20,1624,43995
Sedan,Cadillac,ATS,2017,regular unleaded,335,6,AUTOMATIC,all wheel drive,4,"Luxury,High-Performance",Midsize,27,19,1624,45995
Sedan,Cadillac,CT6,2016,premium unleaded (required),404,6,AUTOMATIC,all wheel drive,4,"Luxury,High-Performance",Large,26,18,1624,67570
Sedan,Cadillac,CT6,2016,regular unleaded,335,6,AUTOMATIC,all wheel drive,4,"Luxury,High-Performance",Large,27,18,1624,60395
Sedan,Cadillac,CT6,2016,regular unleaded,335,6,AUTOMATIC,all wheel drive,4,"Luxury,High-Performance",Large,27,18,1624,55495
Sedan,Cadillac,CT6,2016,premium unleaded (required),404,6,AUTOMATIC,all wheel drive,4,"Luxury,High-Performance",Large,26,18,1624,87465
Sedan,Cadillac,CT6,2016,premium unleaded (required),404,6,AUTOMATIC,all wheel drive,4,"Luxury,High-Performance",Large,26,18,1624,64395
Sedan,Cadillac,CT6,2017,premium unleaded (required),404,6,AUTOMATIC,all wheel drive,4,"Luxury,High-Performance",Large,26,18,1624,64395
Sedan,Cadillac,CT6,2017,premium unleaded (required),404,6,AUTOMATIC,all wheel drive,4,"Luxury,High-Performance",Large,26,18,1624,87495
Sedan,Cadillac,CT6,2017,regular unleaded,335,6,AUTOMATIC,all wheel drive,4,"Luxury,High-Performance",Large,27,18,1624,60395
Sedan,Cadillac,CT6,2017,premium unleaded (required),404,6,AUTOMATIC,all wheel drive,4,"Luxury,High-Performance",Large,26,18,1624,67595
Sedan,Cadillac,CT6,2017,regular unleaded,335,6,AUTOMATIC,all wheel drive,4,"Luxury,High-Performance",Large,27,18,1624,55495
Sedan,Cadillac,CTS,2016,regular unleaded,335,6,AUTOMATIC,rear wheel drive,4,"Luxury,High-Performance",Large,30,20,1624,58285
Sedan,Cadillac,CTS,2016,regular unleaded,335,6,AUTOMATIC,rear wheel drive,4,"Luxury,High-Performance",Large,30,20,1624,53285
Sedan,Cadillac,CTS,2016,regular unleaded,335,6,AUTOMATIC,rear wheel drive,4,"Luxury,High-Performance",Large,30,20,1624,62685
Sedan,Cadillac,CTS,2017,regular unleaded,335,6,AUTOMATIC,rear wheel drive,4,"Luxury,High-Performance",Large,30,20,1624,59195
Sedan,Cadillac,CTS,2017,regular unleaded,335,6,AUTOMATIC,rear wheel drive,4,"Luxury,High-Performance",Large,30,20,1624,53695
Sedan,Cadillac,XTS,2016,premium unleaded (required),410,6,AUTOMATIC,all wheel drive,4,"Luxury,High-Performance",Large,23,16,1624,72320
Sedan,Cadillac,XTS,2016,premium unleaded (required),410,6,AUTOMATIC,all wheel drive,4,"Luxury,High-Performance",Large,23,16,1624,63770
Sedan,Cadillac,XTS,2017,premium unleaded (required),410,6,AUTOMATIC,all wheel drive,4,"Luxury,High-Performance",Large,23,16,1624,63795
Sedan,Cadillac,XTS,2017,premium unleaded (required),410,6,AUTOMATIC,all wheel drive,4,"Luxury,High-Performance",Large,23,16,1624,72395
4dr SUV,Cadillac,Escalade Hybrid,2011,regular unleaded,332,8,AUTOMATIC,four wheel drive,4,"Luxury,Hybrid",Large,23,20,1624,88435
4dr SUV,Cadillac,Escalade Hybrid,2011,regular unleaded,332,8,AUTOMATIC,four wheel drive,4,"Luxury,Hybrid",Large,23,20,1624,76685
4dr SUV,Cadillac,Escalade Hybrid,2011,regular unleaded,332,8,AUTOMATIC,rear wheel drive,4,"Luxury,Hybrid",Large,23,20,1624,85935
4dr SUV,Cadillac,Escalade Hybrid,2011,regular unleaded,332,8,AUTOMATIC,rear wheel drive,4,"Luxury,Hybrid",Large,23,20,1624,74135
4dr SUV,Cadillac,Escalade Hybrid,2012,regular unleaded,332,8,AUTOMATIC,four wheel drive,4,"Luxury,Hybrid",Large,23,20,1624,76400
4dr SUV,Cadillac,Escalade Hybrid,2012,regular unleaded,332,8,AUTOMATIC,rear wheel drive,4,"Luxury,Hybrid",Large,23,20,1624,83295
4dr SUV,Cadillac,Escalade Hybrid,2012,regular unleaded,332,8,AUTOMATIC,four wheel drive,4,"Luxury,Hybrid",Large,23,20,1624,85845
4dr SUV,Cadillac,Escalade Hybrid,2012,regular unleaded,332,8,AUTOMATIC,rear wheel drive,4,"Luxury,Hybrid",Large,23,20,1624,73850
4dr SUV,Cadillac,Escalade Hybrid,2013,regular unleaded,332,8,AUTOMATIC,rear wheel drive,4,"Luxury,Hybrid",Large,23,20,1624,74425
4dr SUV,Cadillac,Escalade Hybrid,2013,regular unleaded,332,8,AUTOMATIC,rear wheel drive,4,"Luxury,Hybrid",Large,23,20,1624,83870
4dr SUV,Cadillac,Escalade Hybrid,2013,regular unleaded,332,8,AUTOMATIC,four wheel drive,4,"Luxury,Hybrid",Large,23,20,1624,76975
4dr SUV,Cadillac,Escalade Hybrid,2013,regular unleaded,332,8,AUTOMATIC,four wheel drive,4,"Luxury,Hybrid",Large,23,20,1624,86420
Convertible,Cadillac,Allante,1991,regular unleaded,200,8,AUTOMATIC,front wheel drive,2,"Luxury,Performance",Compact,20,14,1624,2000
Convertible,Cadillac,Allante,1992,regular unleaded,200,8,AUTOMATIC,front wheel drive,2,"Luxury,Performance",Compact,20,14,1624,2234
Convertible,Cadillac,Allante,1993,regular unleaded,295,8,AUTOMATIC,front wheel drive,2,"Luxury,Performance",Compact,20,13,1624,2358
Coupe,Cadillac,ATS Coupe,2015,premium unleaded (recommended),272,4,AUTOMATIC,rear wheel drive,2,"Luxury,Performance",Compact,31,21,1624,37995
Coupe,Cadillac,ATS Coupe,2015,premium unleaded (recommended),272,4,AUTOMATIC,all wheel drive,2,"Luxury,Performance",Compact,29,20,1624,40445
Coupe,Cadillac,ATS Coupe,2015,premium unleaded (recommended),272,4,AUTOMATIC,all wheel drive,2,"Luxury,Performance",Compact,29,20,1624,46935
Coupe,Cadillac,ATS Coupe,2015,premium unleaded (recommended),272,4,AUTOMATIC,rear wheel drive,2,"Luxury,Performance",Compact,31,21,1624,47095
Coupe,Cadillac,ATS Coupe,2015,premium unleaded (recommended),272,4,AUTOMATIC,all wheel drive,2,"Luxury,Performance",Compact,29,20,1624,48205
Coupe,Cadillac,ATS Coupe,2015,premium unleaded (recommended),272,4,AUTOMATIC,rear wheel drive,2,"Luxury,Performance",Compact,31,21,1624,41920
Coupe,Cadillac,ATS Coupe,2015,premium unleaded (recommended),272,4,AUTOMATIC,rear wheel drive,2,"Luxury,Performance",Compact,31,21,1624,44935
Coupe,Cadillac,ATS Coupe,2015,premium unleaded (recommended),272,4,AUTOMATIC,all wheel drive,2,"Luxury,Performance",Compact,29,20,1624,44520
Coupe,Cadillac,ATS Coupe,2016,premium unleaded (recommended),272,4,AUTOMATIC,rear wheel drive,2,"Luxury,Performance",Compact,31,22,1624,47605
Coupe,Cadillac,ATS Coupe,2016,premium unleaded (recommended),272,4,AUTOMATIC,rear wheel drive,2,"Luxury,Performance",Compact,31,22,1624,41920
Coupe,Cadillac,ATS Coupe,2016,premium unleaded (recommended),272,4,AUTOMATIC,all wheel drive,2,"Luxury,Performance",Compact,30,22,1624,48715
Coupe,Cadillac,ATS Coupe,2016,premium unleaded (recommended),272,4,AUTOMATIC,rear wheel drive,2,"Luxury,Performance",Compact,31,22,1624,45445
Coupe,Cadillac,ATS Coupe,2016,premium unleaded (recommended),272,4,AUTOMATIC,all wheel drive,2,"Luxury,Performance",Compact,30,22,1624,40445
Coupe,Cadillac,ATS Coupe,2016,premium unleaded (recommended),272,4,AUTOMATIC,all wheel drive,2,"Luxury,Performance",Compact,30,22,1624,47445
Coupe,Cadillac,ATS Coupe,2016,premium unleaded (recommended),272,4,AUTOMATIC,rear wheel drive,2,"Luxury,Performance",Compact,31,22,1624,37995
Coupe,Cadillac,ATS Coupe,2016,premium unleaded (recommended),272,4,AUTOMATIC,all wheel drive,2,"Luxury,Performance",Compact,30,22,1624,44520
Coupe,Cadillac,ATS Coupe,2017,premium unleaded (recommended),272,4,AUTOMATIC,all wheel drive,2,"Luxury,Performance",Compact,30,22,1624,43395
Coupe,Cadillac,ATS Coupe,2017,premium unleaded (recommended),272,4,AUTOMATIC,rear wheel drive,2,"Luxury,Performance",Compact,31,22,1624,37595
Coupe,Cadillac,ATS Coupe,2017,premium unleaded (recommended),272,4,AUTOMATIC,all wheel drive,2,"Luxury,Performance",Compact,30,22,1624,39995
Coupe,Cadillac,ATS Coupe,2017,premium unleaded (recommended),272,4,AUTOMATIC,rear wheel drive,2,"Luxury,Performance",Compact,31,22,1624,41395
Sedan,Cadillac,ATS,2015,premium unleaded (recommended),272,4,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Compact,28,20,1624,41340
Sedan,Cadillac,ATS,2015,premium unleaded (recommended),272,4,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Compact,30,21,1624,39340
Sedan,Cadillac,ATS,2015,premium unleaded (recommended),272,4,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Compact,30,21,1624,45615
Sedan,Cadillac,ATS,2015,premium unleaded (recommended),272,4,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Compact,28,20,1624,46715
Sedan,Cadillac,ATS,2015,premium unleaded (recommended),272,4,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Compact,28,20,1624,37245
Sedan,Cadillac,ATS,2015,premium unleaded (recommended),272,4,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Compact,28,20,1624,44660
Sedan,Cadillac,ATS,2015,premium unleaded (recommended),272,4,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Compact,30,21,1624,35245
Sedan,Cadillac,ATS,2015,premium unleaded (recommended),272,4,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Compact,30,21,1624,42660
Sedan,Cadillac,ATS,2016,premium unleaded (recommended),272,4,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Midsize,31,22,1624,46110
Sedan,Cadillac,ATS,2016,premium unleaded (recommended),272,4,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Midsize,31,22,1624,39340
Sedan,Cadillac,ATS,2016,premium unleaded (recommended),272,4,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Midsize,31,22,1624,43155
Sedan,Cadillac,ATS,2016,premium unleaded (recommended),272,4,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,30,22,1624,37245
Sedan,Cadillac,ATS,2016,premium unleaded (recommended),272,4,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Midsize,31,22,1624,35245
Sedan,Cadillac,ATS,2016,premium unleaded (recommended),272,4,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,30,22,1624,47210
Sedan,Cadillac,ATS,2016,premium unleaded (recommended),272,4,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,30,22,1624,41340
Sedan,Cadillac,ATS,2016,premium unleaded (recommended),272,4,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,30,22,1624,45155
Sedan,Cadillac,ATS,2017,premium unleaded (recommended),272,4,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,30,22,1624,40395
Sedan,Cadillac,ATS,2017,premium unleaded (recommended),272,4,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Midsize,31,22,1624,34595
Sedan,Cadillac,ATS,2017,premium unleaded (recommended),272,4,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,30,22,1624,36595
Sedan,Cadillac,ATS,2017,premium unleaded (recommended),272,4,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Midsize,31,22,1624,38395
Sedan,Cadillac,CT6,2016,regular unleaded,335,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Large,27,18,1624,63570
Sedan,Cadillac,CT6,2016,regular unleaded,335,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Large,27,18,1624,83465
Sedan,Cadillac,CT6,2017,regular unleaded,335,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Large,27,18,1624,63595
Sedan,Cadillac,CT6,2017,regular unleaded,335,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Large,27,18,1624,83495
Coupe,Cadillac,CTS Coupe,2012,regular unleaded,318,6,AUTOMATIC,all wheel drive,2,"Luxury,Performance",Midsize,27,18,1624,40615
Coupe,Cadillac,CTS Coupe,2012,regular unleaded,318,6,AUTOMATIC,rear wheel drive,2,"Luxury,Performance",Midsize,27,18,1624,48150
Coupe,Cadillac,CTS Coupe,2012,regular unleaded,318,6,AUTOMATIC,rear wheel drive,2,"Luxury,Performance",Midsize,27,18,1624,38715
Coupe,Cadillac,CTS Coupe,2012,regular unleaded,318,6,AUTOMATIC,rear wheel drive,2,"Luxury,Performance",Midsize,27,18,1624,43950
Coupe,Cadillac,CTS Coupe,2012,regular unleaded,318,6,AUTOMATIC,all wheel drive,2,"Luxury,Performance",Midsize,27,18,1624,45850
Coupe,Cadillac,CTS Coupe,2012,regular unleaded,318,6,AUTOMATIC,all wheel drive,2,"Luxury,Performance",Midsize,27,18,1624,50050
Coupe,Cadillac,CTS Coupe,2013,regular unleaded,318,6,AUTOMATIC,all wheel drive,2,"Luxury,Performance",Midsize,27,18,1624,40805
Coupe,Cadillac,CTS Coupe,2013,regular unleaded,318,6,AUTOMATIC,rear wheel drive,2,"Luxury,Performance",Midsize,27,18,1624,43950
Coupe,Cadillac,CTS Coupe,2013,regular unleaded,318,6,AUTOMATIC,all wheel drive,2,"Luxury,Performance",Midsize,27,18,1624,50050
Coupe,Cadillac,CTS Coupe,2013,regular unleaded,318,6,AUTOMATIC,all wheel drive,2,"Luxury,Performance",Midsize,27,18,1624,45850
Coupe,Cadillac,CTS Coupe,2013,regular unleaded,318,6,AUTOMATIC,rear wheel drive,2,"Luxury,Performance",Midsize,27,18,1624,38905
